gratka_mieszkania
Tytuł;Opis;Cena;Metraż
ul. Jackowskiego;Najważniejsze atuty ✅ Kolejny etap cieszącej się uznaniem inwestycji ✅ Ściany wewnętrzne i zewnętrzne w strefie wejściowej inwestycji będą zdobione mozaikami przypominającymi o mieszczących się tu dawniej zakładach odzieżowych Modena ✅ Rewitalizacja drugiej części zabytkowej alei ponad...;;49
Szpitalna;Najważniejsze atuty ✅ Lokalizacja blisko zieleni i w sąsiedztwie rozwiniętej infrastruktury ✅ Zróżnicowane warianty mieszkań ✅ Wewnętrzny plac zabaw na osiedlu ✅ Ładowarki do aut elektrycznych Ostoja Przylesie w skrócie Inwestycję tworzą dwa budynki, w których łącznie znajdzie się 195 mieszkań...;403620.0;43
Jana Umińskiego;3 pokoje, piwnica, garaż, balkonZapraszamy Cię do zapoznania się z ofertą ustawnego mieszkania trzypokojowego na Poznańskiej Wildzie – ul. Spychalskiego 37 – inwestycja Vilda Moderne z 2024 Rzut mieszkania dostępny w galerii zdjęć. Na życzenie udostępnię również wideo prezentujące nieruchomość. Zapraszam do kontaktu.     ATUTY:...;866580.0;65
os. Lotnictwa Polskiego 12;W cenie każdego mieszkania zawarte jest pomieszczenie gospodarcze. Najważniejsze atuty ✅ Mieszkania gotowe do odbioru w zrealizowanym budynku ✅ Świetna lokalizacja ✅ Bliskość terenów zielonych ✅ Bogata oferta placówek edukacyjnych i ośrodków akademickich w pobliżu Osiedle Lotnictwa Polskiego w...;665738.0;51
Włoszakowice;Nowe urządzone Gotowe mieszkanie WłoszakowiceOferuję na sprzedaż nowe , 3 pokojowe mieszkanie o powierzchni 59,40m2 znajdujące się we Włoszakowicach na ul. Topolowej. Mieszkanie mieści się na piętrze w budynku wielorodzinnym. Mieszkanie posiada duży balkon oraz rolety zewnętrzne sterowane elektrycznie. Wybudowane i wykończone w nowoczesnym...;369000.0;59
Jeżyce;STYLOWA kawalerka DO ZAMIESZKANIA od zaraz w nowej części JEŻYCPrzedmiotem sprzedaży jest gotowe do zamieszkania „od zaraz” 1 pokojowe mieszkanie o powierzchni 29,49 m2 z balkonem skierowanym na wewnętrzny zielony dziedziniec. Kawalerka zlokalizowana jest na pierwszym piętrze w nowym bloku, ukończonym w 2024 roku przy ul. Barańczaka na osiedlu FAMA JEŻYCE....;469000.0;29
Jeżyce;Mieszkanie Modena Poznań, parking z ładowarkąMieszkanie o powierzchni 39 m2 w ramach inwestycji klasy premium pn. „Modena” na poznańskich Jeżycach. Złożone z dwóch pomieszczeń: salonu z aneksem kuchennym oraz sypialni. Do mieszkania przyporządkowane jest miejsce parkingowe (w garażu podziemnym) przystosowane do montażu samochodowej...;699000.0;39
ul. Szymborskiej;Najważniejsze atuty ✅ Kameralny charakter osiedla ✅ Bezpośrednie sąsiedztwo zabytkowego parku ✅ Szybki dojazd do Poznania ✅ Funkcjonalne układy mieszkań ✅ Ekologiczne rozwiązania technologiczne Kleszczewo Park w skrócie Osiedle Kleszczewo Park powstaje w kilku etapach. W pierwszym z nich...;720000.0;52
ul. Szymborskiej;Najważniejsze atuty ✅ Kameralny charakter osiedla ✅ Bezpośrednie sąsiedztwo zabytkowego parku ✅ Szybki dojazd do Poznania ✅ Funkcjonalne układy mieszkań ✅ Ekologiczne rozwiązania technologiczne Kleszczewo Park w skrócie Osiedle Kleszczewo Park powstaje w kilku etapach. W pierwszym z nich...;449000.0;60
ul. Staszica 24;Najważniejsze atuty ✅ Drugi etap inwestycji ✅ Bloki wyposażone w instalacje fotowoltaiczne ✅ Miejsca postojowe w hali garażowej i komórki lokatorskie ✅ Wyjątkowo korzystna lokalizacja Staszica budynek A w skrócie Kolejny etap realizacji inwestycji, która składać się będzie z trzech...;599000.0;59
Piątkowo;Wyjątkowe mieszkanie na os.SobieskiegoSprzedam mieszkanie 61,9 mkw, świeżo po kapitalnym remoncie.Do mieszkania przynależy skrytka o powierzchni 3,70 mkw na półpiętrze oraz piwnica o powierzchni 1,80 mkw wykazane w księdze wieczystej lokalu. Skrytka i piwnica dodatkowo płatne 20000 zł. Zakup obligatoryjny. W pokojach ( 22 mkw, 11...;999000.0;61
Rogoźno;Mieszkanie z dużym garażemPrzedstawiam Państwu gotowe w części wyposażone mieszkanie na 1 piętrze w kamienicy w Rogoźnie, w którego skład wchodzi: korytarz, klatka schodowa, kuchnia, 2 łazienki, 4 pokoje oraz 2 skrytki o łącznej powierzchni 102 m2. Mieszkanie posiada również 2 balkony - jeden mniejszy od strony...;246000.0;102
Macieja Palacza;3 pokoje po remoncie -GrunwaldZapraszam do zapoznania się z ofertą sprzedaży 3 pokojowego mieszkania na Grunwaldzie. Mieszkanie o powierzchni 48m2, usytuowane na 6 piętrze bloku przy ulicy Palacza. Opis mieszkania - salon z aneksem kuchennym i wyjściem na balkon typu loggia - sypialnia - pokój - łazienka Ogrzewanie miejskie....;660000.0;48
Winogrady;Komfortowe mieszkanie blisko Cytadeli, SłowiańskaKomfortowe mieszkanie o powierzchni 74,51 m² na sprzedaż. Zlokalizowane na czwartym piętrze nowego apartamentowca (rok budowy 2023) przy ul. Słowiańskiej w Poznaniu. Mieszkanie w stanie deweloperskim. Opis mieszkania: powierzchnia: 74,51 m² układ: 3 pokoje – salon z aneksem kuchennym oraz 2...;1700.0;74
Objezierze;Syndyk sprzeda z wolnej ręki lokal mieszkalny w ObjezierzuSyndyk masy upadłości Borysa Lichosika – osoby fizycznej nieprowadzącej działalności gospodarczej (sygn. akt: PO1P/GUp-s/1116/2024) ogłasza sprzedaż z wolnej ręki prawa własności nieruchomości lokalowej mieszkalnej Ogólne warunki sprzedaży: 1. Przedmiotem sprzedaży jest prawo własności...;470580.0;54
Grunwald;Sprzedam mieszkanie 2 pokojowe z balkonem i miejscem postojowym w hali garażowejPosiadam mieszkanie do sprzedania . Dwa pokoje wydzielona kuchnia,łazienka ,korytarz i duży balkon.Mieszkanie po odnowieniu.;410000.0;55
Swarzędz;Kawalerka na wynajem w Swarzędzu na ul. CybińskiejWynajmę kawalerkę wyposażoną w aneks kuchenny (sprzęty AGD: lodówka, zmywarka, płyta indukcyjna), meble w zabudowie na korytarzu, łazienkę z prysznicem i pralką. Mieszkanie jest nowe, posiada dodatkowe zamykane pomieszczenie gospodarcze 2,5 m2 obok mieszkania oraz miejsce postojowe. Do ceny...;649000.0;34
Parkowa;Promocyjna cena - Parkowa 6B/3PARKOWA 6B MIESZKANIE NR 3 Cena promocyjna 470 580 zł ( poprzednia cena z ostatnich 30 dni 497 860 zł) Mieszkanie trzypokojowe, gotowe do odbioru. Składa się z: - przedpokoju, - pokoju z aneksem kuchennym, - dwóch sypialni, - łazienki - garderoby ATUTY: - Umiejscowienie na parterze oraz...;419760.0;68
Junacka;ul. Junacka / 37 mkw / 2 pokojeZapraszam do zapoznania się z ofertą sprzedaży mieszkania położonego przy ul. Junackiej na Poznańskim Grunwaldzie. Atrakcyjna lokalizacja zapewnia ciszę i spokój oraz dostęp do infrastruktury handlowo-usługowej oraz komunikacyjnej. Mieszkanie o powierzchni 37,16 mkw położone jest na pierwszym...;410000.0;37
Robocza;2 pok. mieszkanie2-pokojowe mieszkanie w centrum Poznania – ul. Robocza/Wilda/ Poznań. Lokalizacja: Centrum Poznania, ul. Robocza 3 Powierzchnia: 52 m² Pokoje: 2 – niezależny układ Piętro: Wysoki parter. Rok budowy: 2014 Cena: 649 000 zł Czynsz do administracji: 718 zł (w tym CO, woda, śmieci, utrzymanie części...;519870.0;52
ul. Kozierowskiego;Najważniejsze atuty ✅ Nowoczesny kompleks mieszkaniowy ✅ Elewacja w odcieniu klasycznej bieli z elementami klinkieru i stolarką w kolorze naturalnej sosny ✅ Obszerne tarasy i balkony przynależne do mieszkań W skrócie Aurora Park to inwestycja powstająca w położonej nieopodal Poznania miejscowości...;495000.0;46
Parkowa;Mieszkanie dwupokojowe Parkowa 6C/5PARKOWA 6C - MIESZKANIE NR 5 Mieszkanie dwupokojowe gotowe do odbioru. Zadzwoń - umów się na prezentację, wybierz, kup i odbierz klucze! Składa się z: - przedpokoju, - pokoju z aneksem kuchennym, - sypialni - łazienki. Lokal na pierwszym piętrze z balkonem. Wystawa okien na wschód. Wraz z...;790000.0;47
Jeżyce;Mieszkanie dwupokojowe, Jeżyce, blisko centrumNa sprzedaż dwupokojowe mieszkanie o powierzchni 36,7m² w świetnej lokalizacji przy ulicy Norwida, Jeżyce, blisko centrum oraz terenów zielonych. Mieszkanie znajduje się na drugim piętrze w wysokim bloku z windą. W skład mieszkania wchodzi: -salon z meblościanką oraz pojemną szafą typu komandor...;795000.0;36
os. Lotnictwa Polskiego 12;W cenie każdego mieszkania zawarte jest pomieszczenie gospodarcze. Najważniejsze atuty ✅ Mieszkania gotowe do odbioru w zrealizowanym budynku ✅ Świetna lokalizacja ✅ Bliskość terenów zielonych ✅ Bogata oferta placówek edukacyjnych i ośrodków akademickich w pobliżu Osiedle Lotnictwa Polskiego w...;910000.0;37
Przyjaźni Polsko-Węgierskiej;REWELACYJNIE POŁOŻONE MIESZKANIE NA WINOGRADACHZapraszamy do zapoznania się z rewelacyjnie zlokalizowanym mieszkaniem na Winogradach w Poznaniu. Lokal o powierzchni niecałych 48 m2 - położony na IV piętrze niskiego bloku - składa się z: - salonu (ok 15,2 m2) z wyjściem na balkon, - dwóch niezależnych pokoi (ok 12 m2 i niecałe 7 m2), -...;635000.0;47
Marcelińska;3 POKOJE/ LOGGIA /GARAŻ/Zamknięte osiedle ATANERMarzysz o nowoczesnym, funkcjonalnym mieszkaniu w sercu miasta, które zapewni Ci komfort, przestronność i prywatność? Oferuję Ci mieszkanie, które spełni wszystkie te oczekiwania!  Lokalizacja: Poznań, Grunwald Cena: 790 000 zł Powierzchnia: 52,77 m² Stan prawny: Pełna własność LOKALIZACJA: ul....;419869.0;52
Szczepankowo;ECO BLIŹNIAKI Z POMPĄ CIEPŁA- ZIELONE SZCZEPANKOWONOWA ATRAKCYJNA CENA - tylko do końca miesiąca !!! Polecamy na sprzedaż nową inwestycję - zespołu kompaktowych eco lokali mieszkalnych z pompami ciepła w zabudowie bliźniaczej położone na mini osiedlu w spokojnej, a jednocześnie bardzo atrakcyjnej części Poznania- na zielonym Szczepankowie....;560000.0;91
Józefa Kraszewskiego;Piękny 2pokojowy apartament- Kraszewskiego-JeżyceZapraszam do zapoznania się z ofertą sprzedaży pięknego 2 pokojowego mieszkania wykończonego w standardzie Premium. Mieszkanie o powierzchni 52,5m2, usytuowane na 2 piętrze odrestaurowanej kamienicy z windą przy ulicy Kraszewskiego 17. Kamienica ta, będąca prawdziwą perełką architektoniczną,...;649000.0;52
Polanka;POLANKA|3POK|BALKON|CISZA|LOKALIZACJANa sprzedaż: Przestronne 3-pokojowe mieszkanie na ul. Polanka, Poznań Nowe Miasto Serdecznie zapraszam do zapoznania się z ofertą sprzedaży wyjątkowego 3-pokojowego mieszkania o powierzchni 63,30 m², położonego przy ul. Polanka 7E w jednej z najbardziej pożądanych lokalizacji w Poznaniu. Ta...;329000.0;63
os. Lotnictwa Polskiego 12;W cenie każdego mieszkania zawarte jest pomieszczenie gospodarcze. Najważniejsze atuty ✅ Mieszkania gotowe do odbioru w zrealizowanym budynku ✅ Świetna lokalizacja ✅ Bliskość terenów zielonych ✅ Bogata oferta placówek edukacyjnych i ośrodków akademickich w pobliżu Osiedle Lotnictwa Polskiego w...;899000.0;28
Osiedle Bolesława Chrobrego;os. Bolesława Chrobrego / 50 m2 / po remoncieZapraszam do zapoznania się z ofertą sprzedaży mieszkania położonego na os. Bolesława Chrobrego na Poznańskim Piątkowie. Atrakcyjna lokalizacja zapewnia ciszę i spokój oraz dostęp do infrastruktury handlowo-usługowej oraz komunikacyjnej. Mieszkanie o powierzchni 50 mkw położone jest na 5 w 11...;485442.0;50
Literacka;Nietuzinkowe 2 poziomowe mieszkanie z antresoląNietuzinkowe 2 poziomowe mieszkanie z antresolą i pięknym widokiem Przedstawiam Państwu wyjątkową ofertę zakupu mieszkania o powierzchni 60 m², zlokalizowanego na doskonale skomunikowanym, otoczonym zielenią poznańskim Strzeszynie, na ulicy Literackiej. Bliskość centrum miasta oraz spokój i...;571775.0;60
Janowiecka;3 pokoje PARTER w Centrum po kapitalnym remonciePolecamy Państwu na sprzedaż przyjemne mieszkanie położone w kamienicy w centrum miasta w Wągrowcu przy ulicy Janowieckiej. W mieszkaniu przeprowadzono kapitalny remont.  Jest to lokal stanowiący odrębną własność z urządzoną księgą wieczystą i składa się z 3 pokoi, aneksu kuchennego, łazienki...;507588.0;70
Grunwald;Świetna lokalizacja, wszędzie blisko, OgródekNowoczesne mieszkanie 82m² z ogródkiem na kameralnym osiedlu – świetna lokalizacja ! [ ~~ Najważniejsze informacje ~~ ] - Kameralne i przytulne, zamknięte osiedle 14 kompaktowych domów z ogródkami - Bezkonkurencyjna lokalizacja przy węźle przesiadkowym Poznań - Junikowo - Szybka komunikacja...;552458.0;81
Ziarnista;0% Prowizji. Promocja. Winogrady. Nowe od DewelopProwadzimy sprzedaż z całej inwestycji. Zadzwoń i zapytaj o inne mieszkania lub o inne inwestycje. 0% prowizji. Przy tej ofercie biuro nie pobiera prowizji od kupującego Kupujący zwolniony z 2% podatku PCC (do 5 mieszkań na inwestycji) Zakup objęty ochroną Deweloperskiego Funduszu Gwarancyjnego...;;39
Ziarnista;0% Prowizji. Promocja. Winogrady. Nowe od DewelopProwadzimy sprzedaż z całej inwestycji. Zadzwoń i zapytaj o inne mieszkania lub o inne inwestycje. 0% prowizji. Przy tej ofercie biuro nie pobiera prowizji od kupującego Kupujący zwolniony z 2% podatku PCC (do 5 mieszkań na inwestycji) Zakup objęty ochroną Deweloperskiego Funduszu Gwarancyjnego...;;49
Ziarnista;0% Prowizji. Promocja. Winogrady. Nowe od DewelopProwadzimy sprzedaż z całej inwestycji. Zadzwoń i zapytaj o inne mieszkania lub o inne inwestycje. 0% prowizji. Przy tej ofercie biuro nie pobiera prowizji od kupującego Kupujący zwolniony z 2% podatku PCC (do 5 mieszkań na inwestycji) Zakup objęty ochroną Deweloperskiego Funduszu Gwarancyjnego...;;40
Ziarnista;0% Prowizji. Promocja. Winogrady. Nowe od DewelopProwadzimy sprzedaż z całej inwestycji. Zadzwoń i zapytaj o inne mieszkania lub o inne inwestycje. 0% prowizji. Przy tej ofercie biuro nie pobiera prowizji od kupującego Kupujący zwolniony z 2% podatku PCC (do 5 mieszkań na inwestycji) Zakup objęty ochroną Deweloperskiego Funduszu Gwarancyjnego...;;49
Trakt Napoleoński;Sceduję prawa z Umowy przedwstępnej zakupu mieszkania w inwestycji Tarasy Rokietnicy. Mieszkanie znajduje się w budynku A na trzecim piętrze (jest winda). Umowa obejmuje zakup mieszkania o pow. 44,21m2, komórki lokatorskiej o pow. 6,7m2 i naziemnego miejsca postojowego. Łączna cena za mieszkanie,...;400000.0;44
ul. Jackowskiego;Najważniejsze atuty ✅ Kolejny etap cieszącej się uznaniem inwestycji ✅ Ściany wewnętrzne i zewnętrzne w strefie wejściowej inwestycji będą zdobione mozaikami przypominającymi o mieszczących się tu dawniej zakładach odzieżowych Modena ✅ Rewitalizacja drugiej części zabytkowej alei ponad...;669446.0;41
Ziarnista;0% Prowizji. Promocja. Winogrady. Nowe od DewelopProwadzimy sprzedaż z całej inwestycji. Zadzwoń i zapytaj o inne mieszkania lub o inne inwestycje. 0% prowizji. Przy tej ofercie biuro nie pobiera prowizji od kupującego Kupujący zwolniony z 2% podatku PCC (do 5 mieszkań na inwestycji) Zakup objęty ochroną Deweloperskiego Funduszu Gwarancyjnego...;486311.0;65
Ziarnista;0% Prowizji. Promocja. Winogrady. Nowe od DewelopProwadzimy sprzedaż z całej inwestycji. Zadzwoń i zapytaj o inne mieszkania lub o inne inwestycje. 0% prowizji. Przy tej ofercie biuro nie pobiera prowizji od kupującego Kupujący zwolniony z 2% podatku PCC (do 5 mieszkań na inwestycji) Zakup objęty ochroną Deweloperskiego Funduszu Gwarancyjnego...;586254.0;38
Ziarnista;0% Prowizji. Promocja. Winogrady. Nowe od DewelopProwadzimy sprzedaż z całej inwestycji. Zadzwoń i zapytaj o inne mieszkania lub o inne inwestycje. 0% prowizji. Przy tej ofercie biuro nie pobiera prowizji od kupującego Kupujący zwolniony z 2% podatku PCC (do 5 mieszkań na inwestycji) Zakup objęty ochroną Deweloperskiego Funduszu Gwarancyjnego...;384788.0;52
Ziarnista;0% Prowizji. Promocja. Winogrady Nowe od DewelopProwadzimy sprzedaż z całej inwestycji. Zadzwoń i zapytaj o inne mieszkania lub o inne inwestycje. 0% prowizji. Przy tej ofercie biuro nie pobiera prowizji od kupującego Kupujący zwolniony z 2% podatku PCC (do 5 mieszkań na inwestycji) Zakup objęty ochroną Deweloperskiego Funduszu Gwarancyjnego...;436825.0;27
Ziarnista;0% Prowizji. Promocja. Winogrady Nowe od DewelopProwadzimy sprzedaż z całej inwestycji. Zadzwoń i zapytaj o inne mieszkania lub o inne inwestycje. 0% prowizji. Przy tej ofercie biuro nie pobiera prowizji od kupującego Kupujący zwolniony z 2% podatku PCC (do 5 mieszkań na inwestycji) Zakup objęty ochroną Deweloperskiego Funduszu Gwarancyjnego...;839000.0;31
Leśna;Skrajny szeregowiec /5 pokojów/ Kiekrz/do wejścia✨ Na sprzedaż - wyjątkowy skrajny szeregowiec z zadbanym ogrodem i podjazdem | Kiekrz ✨ Szukasz domu z klimatem, funkcjonalnym układem i ogrodem, w którym naprawdę można odpocząć? Mam coś, co Cię zachwyci! Lokalizacja: Kiekrz - jedna z najbardziej pożądanych okolic! Szybki dojazd do Poznania ,...;529000.0;89
Mediolańska;2 pok./ 2tarasy /garaż/łatwy dojazd do PoznaniaNa sprzedaż wyjątkowe mieszkanie 49,04 m² w Tarnowie Podgórnym Przedstawiam Państwu ofertę sprzedaży przestronnego, funkcjonalnego mieszkania o powierzchni 49,04 m², zlokalizowanego w nowoczesnym osiedlu w Tarnowie Podgórnym . To doskonała propozycja dla osób szukających wygodnego lokum w...;535000.0;49
Mediolańska;tarnowo podgórne 3pok niska cena bez prowizjiNa sprzedaż przestronne mieszkanie 3-pokojowe w Tarnowie Podgórnym Cena: 549 000 PLN (niska cena za m2-8 163,57zł/m2) W CENIE KOMÓRKA LOKATORSKA Powierzchnia: Całkowita: 67,25 m² Powierzchnia użytkowa: 54,73 m²  Oferuję na sprzedaż mieszkanie 3-pokojowe usytuowane w podpoznańskim Tarnowie...;475000.0;67
Zorza;Stary Grunwald - 2 pok do kupnaKONTAKT - IDEALNE DLA STUDENTA / PARY / JAKO PIERWSZE MIESZKANIE / NA WYNAJEMKUPUJĄCY ZWOLNIONY Z OPŁAT NA RZECZ BIURANA SPRZEDAŻ 2-POK. MIESZKANIE NA STARYM GRUNWALDZIE, ul.Zorza:powierzchnia mieszkania 49,2 mkwbalkon - 5 mkwdwie strony świata: wschód (sypialnia i kuchnia) i zachód (duży pokój i...;440101.0;49
Rondo Żegrze;0% Prowizji. Promocja. Rataje. Nowe od DeweloperaProwadzimy sprzedaż z całej inwestycji. Zadzwoń i zapytaj o inne mieszkania lub o inne inwestycje. 0% PROWIZJI !  Przy tej ofercie biuro nie pobiera prowizji od kupującego Kupujący zwolniony z 2% podatku PCC (do 5 mieszkań na inwestycji) Zakup objęty ochroną Deweloperskiego Funduszu Gwarancyjnego...;454385.0;38
